1447035980 0 0 0 0 1
1447119791 1 0 0 0 1
1447121387 1 1 0 0 1
1447122190 2 1 0 0 1
1447122224 3 1 0 0 1
1447122526 4 1 0 0 1
1447206311 5 1 0 0 1
1447213235 6 1 0 0 1
1447216369 6 1 0 1 1
1447302546 7 1 0 1 1
1447355546 8 1 0 1 1
1447360500 9 1 0 1 1
1447361163 10 1 0 1 1
1447362789 11 1 0 1 1
1447366272 12 1 0 1 1
1448490556 12 2 0 1 1
1448491732 12 3 0 1 1
1448511413 12 4 0 1 1
1448594435 12 4 0 2 1
1448777416 12 4 0 3 1
1449019710 13 4 0 3 1
1449119560 13 4 1 3 1
1449119597 13 4 2 3 1
1449184499 13 4 3 3 1
1450056940 13 5 3 3 1
1450057025 13 6 3 3 1
1450128541 14 6 3 3 1
1450297588 15 6 3 3 1
1450297994 16 6 3 3 1
1450298415 17 6 3 3 1
1450302098 18 6 3 3 1
1450302692 19 6 3 3 1
1450389328 20 6 3 3 1
1450396884 21 6 3 3 1
1450397143 22 6 3 3 1
1450397365 23 6 3 3 1
1450398067 24 6 3 3 1
