2012-06 106
2012-07 91
2012-08 14
2012-09 4
2012-10 12
2012-11 14
2012-12 7
2013-01 9
2013-02 23
2013-03 28
2013-04 7
2013-05 1
2013-06 3
2013-07 17
2013-08 5
2013-09 45
2013-10 24
2013-11 21
2013-12 3
2014-01 4
2014-02 2
2014-03 4
2014-04 8
2014-05 18
2014-06 47
2014-07 78
2014-09 1
2014-10 49
2014-11 33
2015-01 2
2015-02 7
2015-03 4
2015-05 3
2015-06 25
2015-07 2
2015-09 7
2015-10 7
