1340029107 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340031520 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340071936 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340071963 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340072157 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340072232 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340072254 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340078540 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340078596 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340108742 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340108975 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340119474 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340119775 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340119798 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340119875 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340119911 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340119948 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340120644 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340121963 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340122021 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340122079 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340122665 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340130805 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
