1446962230 0 1 0 0
1446965172 0 2 0 0
1447107812 1 2 0 0
1447109407 2 2 0 0
1447366080 2 3 0 0
1447366273 2 4 0 0
1447367690 2 6 0 0
1447368315 2 7 0 0
1447368554 3 7 0 0
1447368578 4 7 0 0
1447368649 5 7 0 0
1447369860 6 7 0 0
1447369879 7 7 0 0
1447372339 7 8 0 0
1447383086 8 8 0 0
1447385241 8 8 1 0
1447385265 8 8 2 0
1447388636 9 8 2 0
1447389756 10 8 2 0
1447456424 11 8 2 0
1447456824 12 8 2 0
1447457094 12 8 3 0
1447467187 13 8 3 0
1447467617 14 8 3 0
1447470943 15 8 3 0
1447484045 16 8 3 0
1447523729 17 8 3 0
1447524514 17 8 3 1
1447525907 17 8 3 2
1447526902 17 8 4 2
1447526914 17 8 5 2
1447527505 18 8 5 2
1447527526 19 8 5 2
1447528169 20 8 5 2
1447530994 21 8 5 2
