1446506113 0 0 0 1 0 0
1446512021 1 0 0 1 0 0
1446513096 2 0 0 1 0 0
1446513180 3 0 0 1 0 0
1446528295 4 0 0 1 0 0
1446540503 5 0 0 1 0 0
1446542234 6 0 0 1 0 0
1446544035 7 0 0 1 0 0
1446546591 8 0 0 1 0 0
1446546677 8 0 1 1 0 0
1446547126 9 0 1 1 0 0
1446547195 9 0 2 1 0 0
1446580516 10 0 2 1 0 0
1446581544 10 0 3 1 0 0
1446581576 10 0 4 1 0 0
1447026076 11 0 4 1 0 0
1447030220 12 0 4 1 0 0
1447030466 13 0 4 1 0 0
1447030608 13 0 5 1 0 0
1447038843 14 0 5 1 0 0
1447039072 14 0 6 1 0 0
1447085324 14 1 6 1 0 0
1447085421 14 2 6 1 0 0
1447108134 14 3 6 1 0 0
1447112535 14 4 6 1 0 0
1447113212 15 4 6 1 0 0
1447113229 15 5 6 1 0 0
1447113261 15 5 7 1 0 0
1447113293 15 6 7 1 0 0
1447133022 16 6 7 1 0 0
1447133338 16 6 8 1 0 0
1447134271 16 7 8 1 0 0
1447134279 16 8 8 1 0 0
1447180771 17 8 8 1 0 0
1447181996 17 9 8 1 0 0
1447183312 18 9 8 1 0 0
1447196111 19 9 8 1 0 0
1447196164 19 9 9 1 0 0
1447197473 19 10 9 1 0 0
1447197478 19 11 9 1 0 0
1447197966 20 11 9 1 0 0
1447198614 21 11 9 1 0 0
1447198641 22 11 9 1 0 0
1447198917 22 12 9 1 0 0
1447199032 22 13 9 1 0 0
1447199956 23 13 9 1 0 0
1447200668 24 13 9 1 0 0
1447200698 24 13 10 1 0 0
1447204465 25 13 10 1 0 0
1447204510 25 13 11 1 0 0
1447206160 25 13 11 1 0 1
1447206411 26 13 11 1 0 1
1447206455 26 13 12 1 0 1
1447207495 26 14 12 1 0 1
1447207506 26 15 12 1 0 1
1447208556 26 16 12 1 0 1
1447208776 27 16 12 1 0 1
1447210842 27 17 12 1 0 1
1447217882 28 17 12 1 0 1
1447217961 28 17 13 1 0 1
1447219271 28 18 13 1 0 1
1447219277 28 19 13 1 0 1
1447225829 29 19 13 1 0 1
1447225866 29 19 14 1 0 1
1447234328 30 19 14 1 0 1
1447234404 30 19 15 1 0 1
1447236757 31 19 15 1 0 1
1447236782 31 19 16 1 0 1
1447261536 31 20 16 1 0 1
1447280571 31 21 16 1 0 1
1447343580 31 21 16 2 0 1
1447344470 31 22 16 2 0 1
1447345393 31 23 16 2 0 1
1447353097 31 23 16 3 0 1
1447353639 31 24 16 3 0 1
1447354414 31 24 16 4 0 1
1447354692 31 24 16 5 0 1
1447808388 32 24 16 5 0 1
1447814604 33 24 16 5 0 1
1447817570 34 24 16 5 0 1
1447818343 35 24 16 5 0 1
1447824507 36 24 16 5 0 1
1447824586 36 24 16 5 1 1
1448551454 36 24 16 5 1 2
1448604604 37 24 16 5 1 2
1448609284 38 24 16 5 1 2
1448657187 39 24 16 5 1 2
1448688678 40 24 16 5 1 2
1448691531 41 24 16 5 1 2
1448718269 42 24 16 5 1 2
1448718777 43 24 16 5 1 2
1448718844 43 24 16 5 2 2
1448752141 43 25 16 5 2 2
