1445955894 21 0 0 0
1445955968 42 0 0 0
1445956522 258 0 0 0
1446843488 978 0 0 0
1446844360 1053 0 0 0
1446844525 1055 0 0 0
1446867072 1055 31 0 0
1446869325 1055 59 0 0
1446874774 1055 121 0 0
1446933639 1055 130 0 0
1447033354 1212 130 0 0
1447039069 1304 130 0 0
1447357834 1314 130 0 0
1447362913 1314 901 0 0
1447364753 1314 901 0 0
1447365069 1318 901 0 0
1447365325 1318 901 0 0
1447367599 1718 901 0 0
1447386116 1718 902 0 0
1447388915 1869 902 0 0
1447389473 1869 902 0 0
1447389894 1869 1015 0 0
1447390027 1869 1041 0 0
1447390507 1869 1041 0 0
1447393027 1869 1154 0 0
1447393113 1869 1154 0 0
1447397623 1869 1331 0 0
1447403791 1951 1331 0 0
1447404715 1951 1331 0 0
1447436488 1982 1331 0 0
1447451499 2066 1331 0 0
1447453086 2124 1331 0 0
1447457838 2307 1331 0 0
1447543443 2307 1433 0 0
1447570268 2307 1615 0 0
1447588010 2307 1876 0 0
1447616293 2338 1876 0 0
1447618661 2431 1876 0 0
1447619296 2469 1876 0 0
1447620133 2520 1876 0 0
1447622045 2520 1876 0 0
1447628973 2520 1876 106 0
1447711370 2520 2058 106 0
1447712457 2520 2108 106 0
1447713814 2520 2117 106 0
1447717137 2520 2280 106 0
1447721360 2520 2386 106 0
1447725811 2520 2988 106 0
1447890027 2527 2988 106 0
1447890771 2527 2988 106 0
1447892148 2546 2988 106 0
1447893309 2739 2988 106 0
1447894634 2939 2988 106 0
1447894943 2945 2988 106 0
1447895506 2957 2988 106 0
1447896974 2957 3108 106 0
1447896981 3030 3108 106 0
1447896992 3030 3108 106 0
1447897637 3076 3108 106 0
1447897754 3077 3108 106 0
1447898875 3112 3108 106 0
1447899196 3112 3141 106 0
1447899348 3112 3141 106 0
1447899929 3146 3141 106 0
1447900975 3172 3141 106 0
1447902980 3172 3214 106 0
1447902989 3172 3214 106 0
1447903307 3172 3216 106 0
1447903547 3173 3216 106 0
1447903798 3173 3258 106 0
1447903810 3173 3258 106 0
1448821623 3173 3258 106 0
1448922690 3173 3258 106 0
1448928699 3173 3258 106 20
1448932368 3173 3258 106 21
1448933703 3173 3258 280 21
1449013736 3176 3258 280 21
1449014200 3176 3258 288 21
1449015361 3176 3265 288 21
1449015791 3184 3265 288 21
1449015893 3187 3265 288 21
1449015915 3187 3265 288 21
1449019200 3187 3265 288 21
1449019865 3187 3322 288 21
1449024141 3341 3322 288 21
1449101282 3501 3322 288 21
1449108674 3501 3448 288 21
1449116766 3592 3448 288 21
1449120152 3658 3448 288 21
1449121410 3671 3448 288 21
1449121431 3694 3448 288 21
1449122866 3694 3562 288 21
1449128564 4080 3562 288 21
1449128692 4119 3562 288 21
1449129396 4297 3562 288 21
1449130427 4297 3562 288 21
1449132959 4443 3562 288 21
1449137046 4443 3798 288 21
1449163421 4811 3798 288 21
1449164221 5572 3798 288 21
1449165257 5634 3798 288 21
1449174805 6417 3798 288 21
1449176157 6420 3798 288 21
1449179778 6430 3798 288 21
1449180010 6430 3823 288 21
1449180150 6430 3823 288 21
1449180543 6470 3823 288 21
1449181170 6470 3823 288 21
1449181959 6543 3823 288 21
1449181989 6543 3823 288 21
1449182850 6545 3823 288 21
1449182869 6545 3915 288 21
1449182893 6545 3915 288 21
1449183097 6546 3915 288 21
1449185363 6553 3915 288 21
1449189788 6616 3915 288 21
1449191495 6717 3915 288 21
1449191547 6722 3915 288 21
1449191586 6776 3915 288 21
1449896210 6981 3915 288 21
1450077491 7108 3915 288 21
1450157608 7108 4020 288 21
1450218522 7110 4020 288 21
1450221986 7111 4020 288 21
1450222079 7113 4020 288 21
1450224593 7113 4161 288 21
1450225223 7123 4161 288 21
1450225336 7123 4162 288 21
1450225342 7123 4162 288 21
1450229244 7127 4162 288 21
1450229259 7127 4162 288 21
1450229550 7127 4242 288 21
1450229559 7127 4242 288 21
1450312701 7130 4242 288 21
1450313300 7130 4253 288 21
1450313313 7130 4253 288 21
1450314572 7172 4253 288 21
1450314597 7172 4253 288 21
1450315250 7179 4253 288 21
1450317445 7208 4253 288 21
1450317709 7208 4253 288 21
1450318857 7208 4425 288 21
1450318915 7208 4425 288 21
1450319145 7208 4433 288 21
1450319472 7208 4440 288 21
1450319785 7230 4440 288 21
1450319887 7230 4447 288 21
1450319895 7234 4447 288 21
1450320452 7239 4447 288 21
1450320692 7242 4447 288 21
1450320714 7242 4447 288 21
1450321180 7242 4459 288 21
1450321198 7242 4459 288 21
1450321360 7242 4507 288 21
1450323225 7269 4507 288 21
1450324441 7269 4526 288 21
1450324853 7269 4528 288 21
1450325218 7269 4531 288 21
1450325267 7269 4531 288 21
1450325993 7281 4531 288 21
1450326006 7281 4531 288 21
1450326218 7281 4551 288 21
1450326230 7281 4551 288 21
1450333898 7282 4551 288 21
