1447094453 16462 0 0 0
1447096971 16477 0 0 0
1447104190 16515 0 0 0
1447106302 16595 0 0 0
1447106483 16595 0 0 10
1447107593 16614 0 0 10
1447109678 16614 51 0 10
1447114922 16614 96 0 10
1447115138 16614 96 0 10
1447115192 16614 96 0 10
1447115231 16644 96 0 10
1447264302 16689 96 0 10
1447270879 16700 96 0 10
1447272294 16706 96 0 10
1447272335 16706 101 0 10
1447272355 16706 101 0 10
1447277482 16706 121 0 10
1447278508 16706 121 0 10
1447278788 16706 124 0 10
1447278976 16753 124 0 10
1447278981 16753 124 0 10
1447286586 16753 220 0 10
1447287355 16774 220 0 10
1447287358 16774 220 0 10
1447293848 16819 220 0 10
1447351795 16819 220 0 227
1447354980 16856 220 0 227
1447355697 16856 220 0 227
1447355922 16885 220 0 227
1447362023 16902 220 0 227
1447370080 16902 223 0 227
1447370099 16902 223 0 227
1447533468 16902 223 0 252
1447533591 16902 231 0 252
1447533623 16902 231 0 252
1447536904 16902 239 0 252
1447536982 16902 239 0 252
1447538555 17009 239 0 252
1447538622 17009 239 0 252
1447539746 17009 239 2 252
1447539963 17009 270 2 252
1447539980 17009 270 2 252
1447541698 17009 270 2 257
1447542012 17018 270 2 257
1447542015 17018 270 2 257
1447542712 17018 306 2 257
1447542725 17018 306 2 257
1447542787 17019 306 2 257
1447542790 17019 306 2 257
1447543147 17020 306 2 257
1447543179 17020 306 2 264
1447543237 17020 316 2 264
1447543247 17020 316 2 264
1447543486 17020 318 2 264
1447543675 17020 322 2 264
1447545130 17020 330 2 264
1447545164 17020 330 2 264
1447545512 17020 330 2 264
1447545541 17020 330 2 264
1447546259 17020 330 2 264
1447546714 17020 333 2 264
1447546722 17020 333 2 264
1447547113 17041 333 2 264
1447547197 17041 338 2 264
1447547327 17041 338 2 264
1447547400 17041 339 2 264
1447553034 17063 339 2 264
1447555218 17085 339 2 264
1447614328 17215 339 2 264
1447619658 28674 339 2 264
1447620419 28676 339 2 264
1447692568 28698 339 2 264
1447699581 28698 339 2 264
1447699620 28732 339 2 264
1447699624 28732 339 2 264
1447699646 28732 339 2 264
1447701652 28732 339 2 264
1447703742 28732 339 2 264
1447703769 28732 361 2 264
1447704849 28732 379 2 264
1448912279 28732 466 2 264
1448912398 28760 466 2 264
1448912402 28760 466 2 264
1448914601 28760 476 2 264
1448916040 28760 485 2 264
1448918692 28760 485 64 264
1448923456 28760 485 66 264
1448925210 28760 485 75 264
1448925265 28779 485 75 264
1448925376 28779 485 75 264
1448929904 28818 485 75 264
1448931621 28818 493 75 264
1448931631 28818 493 75 264
1448944857 28818 493 75 648
1448955166 28818 493 75 873
1448964899 28818 493 75 873
1448965419 28818 493 77 873
1449000192 28818 493 77 1042
1449007734 28942 493 77 1042
1449007740 28942 493 77 1042
1449019207 28942 493 77 1114
1449019236 28942 493 77 1117
1449019418 29274 493 77 1117
1449019627 29274 493 77 1117
1449021016 29274 493 77 1177
1449025271 29274 493 77 1403
1449027126 29382 493 77 1403
1449027187 29382 493 77 1403
1449027616 29408 493 77 1403
