1444265587 0 0 814 0 0
1445435936 0 0 814 7 0
1445472965 0 0 814 8 0
1445473051 0 0 815 8 0
1445473190 0 0 815 8 0
1445565321 0 13 815 8 0
1446231207 0 54 815 8 0
1447012324 60 54 815 8 0
1447012589 60 54 815 30 0
1447012597 60 54 815 30 0
1447012881 60 54 815 43 0
1447013606 60 54 815 43 0
1447013638 60 54 815 43 0
1447022652 60 72 815 43 0
1447174760 60 130 815 43 0
1447175358 60 132 815 43 0
1447191842 60 132 815 130 0
1447191851 60 132 815 130 0
1447191914 60 132 815 203 0
1447278174 60 132 815 203 0
1447278266 60 132 815 203 0
1447278675 60 132 819 203 0
1447281951 60 311 819 203 0
1447284606 60 374 819 203 0
1447298177 60 374 859 203 0
1447298267 60 374 859 203 0
1447305903 131 374 859 203 0
1447345318 131 405 859 203 0
1447363556 131 503 859 203 0
1447378421 249 503 859 203 0
1447426546 249 503 859 17933 0
1447426815 249 503 859 17933 0
1447432105 249 503 859 18057 0
1447448723 249 537 859 18057 0
1447449640 249 537 859 18057 0
1447471975 249 629 859 18057 0
1447518455 249 629 859 18168 0
1447519191 249 629 859 18168 0
1447519378 249 629 859 18169 0
1447522754 249 629 859 18313 0
1447531915 249 685 859 18313 0
1447533451 249 778 859 18313 0
1447547869 249 778 859 18509 0
1447547945 249 778 859 18509 0
1447548200 249 778 859 18691 0
1447559422 249 882 859 18691 0
1447636790 281 882 859 18691 0
1447712487 281 969 859 18691 0
1447725502 340 969 859 18691 0
1447729779 380 969 859 18691 0
1447735314 380 1089 859 18691 0
1447774117 380 1089 892 18691 0
1447820632 380 1164 892 18691 0
1447822138 380 1164 1046 18691 0
1447822149 380 1164 1046 18691 0
1447826572 520 1164 1046 18691 0
1447828936 610 1164 1046 18691 0
1447854620 614 1164 1046 18691 0
1447873017 614 1278 1046 18691 0
1447896431 623 1278 1046 18691 0
1447896771 632 1278 1046 18691 0
1447897528 639 1278 1046 18691 0
1447898628 652 1278 1046 18691 0
1447900256 664 1278 1046 18691 0
1447903079 664 1284 1046 18691 0
1447904465 667 1284 1046 18691 0
1447905517 670 1284 1046 18691 0
1447907244 670 1358 1046 18691 0
1447908385 670 1358 1058 18691 0
1447908771 708 1358 1058 18691 0
1447910641 708 1368 1058 18691 0
1447911264 708 1368 1075 18691 0
1447911276 708 1368 1075 18691 0
1447915248 755 1368 1075 18691 0
1447946213 755 1368 1075 18691 8
1447946513 755 1368 1075 18691 16
1447949322 755 1379 1075 18691 16
1447951532 755 1380 1075 18691 16
1448340207 755 1380 1145 18691 16
1448421015 755 1380 1162 18691 16
1448510297 755 1523 1162 18691 16
1448510902 755 1523 1162 18691 16
1448514030 801 1523 1162 18691 16
1448554268 836 1523 1162 18691 16
1448650371 837 1523 1162 18691 16
1448668327 837 1710 1162 18691 16
1448748908 837 2036 1162 18691 16
1448860487 865 2036 1162 18691 16
1448934521 865 2036 1162 18691 16
1448934778 867 2036 1162 18691 16
1448981813 867 2036 1162 18781 16
1448981876 867 2036 1162 18781 16
1448984470 867 2036 1162 18818 16
1448992774 867 2036 1162 18866 16
1449004254 867 2036 1162 18878 16
1449009434 867 2037 1162 18878 16
1449026279 947 2037 1162 18878 16
1449026490 948 2037 1162 18878 16
1449028833 953 2037 1162 18878 16
1449029071 954 2037 1162 18878 16
1449030543 955 2037 1162 18878 16
1449091161 955 2269 1162 18878 16
1449097016 955 2311 1162 18878 16
1449105918 1021 2311 1162 18878 16
1449109939 1044 2311 1162 18878 16
1449110047 1044 2311 1201 18878 16
1449110057 1044 2311 1201 18878 16
1449112283 1044 2311 1231 18878 16
1449113976 1058 2311 1231 18878 16
1449114368 1058 2311 1240 18878 16
1449114378 1058 2311 1240 18878 16
1449115514 1058 2311 1241 18878 16
1449116635 1058 2406 1241 18878 16
1450035471 1058 2406 1250 18878 16
1450063758 1065 2406 1250 18878 16
1450099968 1067 2406 1250 18878 16
1450146006 1071 2406 1250 18878 16
1450146092 1073 2406 1250 18878 16
1450216967 1073 2471 1250 18878 16
1450230805 1073 2471 1287 18878 16
1450230814 1073 2471 1287 18878 16
1450231328 1073 2471 1287 18982 16
1450231336 1073 2471 1287 18982 16
1450232252 1110 2471 1287 18982 16
1450232807 1117 2471 1287 18982 16
1450234432 1117 2471 1354 18982 16
1450234445 1117 2471 1354 18982 16
1450234627 1117 2471 1354 18982 16
1450239814 1117 2471 1385 18982 16
1450240605 1132 2471 1385 18982 16
1450240725 1132 2471 1385 18982 16
1450241692 1132 2471 1391 18982 16
1450241704 1132 2471 1391 18982 16
1450242846 1139 2471 1391 18982 16
1450242858 1139 2471 1391 18982 16
1450243253 1147 2471 1391 18982 16
1450243411 1147 2471 1395 18982 16
1450243420 1147 2471 1395 18982 16
1450244433 1148 2471 1395 18982 16
1450244907 1152 2471 1395 18982 16
1450245627 1152 2471 1395 18982 16
1450274547 1155 2471 1395 18982 16
1450275357 1159 2471 1395 18982 16
1450275934 1159 2471 1395 19054 16
1450276086 1159 2471 1395 19054 16
1450276844 1159 2471 1395 19058 16
1450286511 1159 2476 1395 19058 16
1450295690 1159 2485 1395 19058 16
1450301479 1159 2684 1395 19058 16
1450303025 1159 2691 1395 19058 16
1450304175 1159 2712 1395 19058 16
1450306121 1159 2732 1395 19058 16
1450319794 1159 2732 1395 19058 16
1450323109 1161 2732 1395 19058 16
1450324680 1161 2815 1395 19058 16
1450324697 1161 2815 1395 19058 16
1450325335 1161 2820 1395 19058 16
1450326092 1161 2826 1395 19058 16
1450327873 1199 2826 1395 19058 16
