1445534091 1651 0 0 0
1445535215 1651 0 2 0
1445535755 1652 0 2 0
1445535828 1652 0 3 0
1445537037 1652 0 3 0
1445958839 1767 0 3 0
1446135042 1787 0 3 0
1447307839 3935 0 3 0
1447308178 3945 0 3 0
1447390896 3945 0 3 75
1447392046 3945 18 3 75
1447392223 3945 93 3 75
1447392458 3945 93 3 75
1447428078 3945 103 3 75
1449014356 13095 103 3 75
1449015539 13121 103 3 75
1449017111 13215 103 3 75
1449038816 13350 103 3 75
1449039080 13375 103 3 75
1449133978 13447 103 3 75
1449166277 13564 103 3 75
1449168327 13805 103 3 75
1449200077 15288 103 3 75
1449768541 15707 103 3 75
1449774443 17386 103 3 75
