1447345955 1 0 0 0 0 0
1447380623 2 0 0 0 0 0
1447380780 3 0 0 0 0 0
1447454323 4 0 0 0 0 0
1447455424 5 0 0 0 0 0
1447524463 6 0 0 0 0 0
1447524879 7 0 0 0 0 0
1447573811 8 0 0 0 0 0
1447706284 9 0 0 0 0 0
1447707986 9 0 0 1 0 0
1447723050 9 0 0 2 0 0
1447732519 9 0 0 3 0 0
1447783953 10 0 0 3 0 0
1447785886 11 0 1 3 0 0
1447786121 11 0 2 3 0 0
1447789166 12 0 2 3 0 0
1447793934 13 0 2 3 0 0
1447794629 14 0 2 3 0 0
1447803341 15 0 2 3 0 0
1447828783 16 0 2 3 0 0
1447862932 17 0 2 3 0 0
1447867389 18 0 2 3 0 0
1447871958 19 0 2 3 0 0
1447884652 20 0 2 3 0 0
1447898020 21 0 2 3 0 0
1447988526 22 0 2 3 0 0
1449000220 22 1 2 3 0 0
1449079124 22 2 2 3 0 0
1449087546 22 3 2 3 0 0
1449091189 22 3 2 3 1 0
1449091367 22 3 2 3 1 1
1449092601 22 3 3 3 1 1
1449958714 22 4 3 3 1 1
1450109541 22 5 3 3 1 1
1450131097 22 6 3 3 1 1
1450134338 22 7 3 3 1 1
1450135353 22 8 3 3 1 1
1450181417 22 9 3 3 1 1
1450185714 22 10 3 3 1 1
1450186306 22 11 3 3 1 1
1450221492 22 12 3 3 1 1
1450221954 22 13 3 3 1 1
1450223419 22 14 3 3 1 1
