1444951365 921 0 0 0 0
1444951434 923 0 0 0 0
1444959950 923 2 0 0 0
1445025269 924 2 0 0 0
1445025418 924 2 0 0 0
1445025841 924 3 0 0 0
1445025951 925 3 0 0 0
1445026017 925 3 0 0 0
1445026094 926 3 0 0 0
1445026198 926 4 0 0 0
1445026387 926 4 0 0 0
1446351844 1402 4 0 0 0
1446384329 1574 4 0 0 0
1446386001 1635 4 0 0 0
1446386296 1639 4 0 0 0
1446542659 1639 632 0 0 0
1446560189 1681 632 0 0 0
1446605994 1681 884 0 0 0
1446608611 1697 884 0 0 0
1446616206 1697 929 0 0 0
1446619934 1697 1051 0 0 0
1447047337 1697 1051 170 0 0
1447047863 1697 1051 171 0 0
1447132081 1697 1051 342 0 0
1447442541 1697 1053 342 0 0
1447444694 1697 1053 342 0 117
1447446852 1697 1053 343 0 117
1447448120 1697 1053 362 0 117
1448416902 1775 1053 362 0 117
1448426338 1775 1070 362 0 117
1448564496 1775 1070 369 0 117
1448599161 1775 1070 609 0 117
1448600009 1775 1070 662 0 117
1448680235 2021 1070 662 0 117
1448689386 2202 1070 662 0 117
1448705703 2202 2001 662 0 117
1448750901 2225 2001 662 0 117
1449142461 2225 2001 662 0 117
1449142696 2225 2001 662 5 117
1449142736 2225 2001 662 19 117
1449142785 2225 2001 662 30 117
1449142799 2225 2001 662 239 117
1449871161 2225 2001 664 239 117
