1444951365 1 0 0 0 0
1444951434 2 0 0 0 0
1444959950 2 1 0 0 0
1445025269 3 1 0 0 0
1445025418 4 1 0 0 0
1445025841 4 2 0 0 0
1445025951 5 2 0 0 0
1445026017 6 2 0 0 0
1445026094 7 2 0 0 0
1445026198 7 3 0 0 0
1445026387 7 4 0 0 0
1446351844 8 4 0 0 0
1446384329 9 4 0 0 0
1446386001 10 4 0 0 0
1446386296 11 4 0 0 0
1446542659 11 5 0 0 0
1446560189 12 5 0 0 0
1446605994 12 6 0 0 0
1446608611 13 6 0 0 0
1446616206 13 7 0 0 0
1446619934 13 8 0 0 0
1447047337 13 8 1 0 0
1447047863 13 8 2 0 0
1447132081 13 8 3 0 0
1447442541 13 9 3 0 0
1447444694 13 9 3 0 1
1447446852 13 9 4 0 1
1447448120 13 9 5 0 1
1448416902 14 9 5 0 1
1448426338 14 10 5 0 1
1448564496 14 10 6 0 1
1448599161 14 10 7 0 1
1448600009 14 10 8 0 1
1448680235 15 10 8 0 1
1448689386 16 10 8 0 1
1448705703 16 11 8 0 1
1448750901 17 11 8 0 1
1449142461 17 11 8 1 1
1449142696 17 11 8 2 1
1449142736 17 11 8 3 1
1449142785 17 11 8 4 1
1449142799 17 11 8 5 1
1449871161 17 11 9 5 1
1449898793 17 12 9 5 1
1449905885 18 12 9 5 1
1449942210 19 12 9 5 1
1449978495 20 12 9 5 1
1450025132 21 12 9 5 1
1450162219 21 13 9 5 1
1450198511 22 13 9 5 1
1450215833 22 14 9 5 1
