1446884086 0 1 0 0
1447142077 0 2 0 0
1447208735 1 2 0 0
1447209766 1 3 0 0
1447307979 1 4 0 0
1447359296 2 4 0 0
1447404853 2 5 0 0
1447430896 2 6 0 0
1447431630 3 6 0 0
1447431916 4 6 0 0
1447432249 5 6 0 0
1447433009 6 6 0 0
1447617646 7 6 0 0
1447620712 8 6 0 0
1447622990 9 6 0 0
1447634620 10 6 0 0
1447806008 11 6 0 0
1447809208 11 7 0 0
1447810380 12 7 0 0
1447815916 13 7 0 0
1447828216 14 7 0 0
1447834934 15 7 0 0
1447865061 16 7 0 0
1447874666 17 7 0 0
1449180069 17 8 0 0
1449607464 18 8 0 0
1449607709 19 8 0 0
1449626908 19 9 0 0
1449629461 20 9 0 0
1449629528 21 9 0 0
1449630209 22 9 0 0
1449786583 23 9 0 0
1449791625 23 10 0 0
1449798130 24 10 0 0
1449799202 25 10 0 0
1449803135 26 10 0 0
1449804231 26 10 1 0
1449804813 26 10 2 0
1449808712 26 11 2 0
1449808879 26 11 2 1
1449857486 27 11 2 1
1449857644 28 11 2 1
1449872763 29 11 2 1
1450336426 30 11 2 1
