1447010603 1 0 0 0 0
1447015511 2 0 0 0 0
1447017613 3 0 0 0 0
1447017637 4 0 0 0 0
1447017681 5 0 0 0 0
1447017716 6 0 0 0 0
1447022552 7 0 0 0 0
1447115517 7 0 1 0 0
1447115599 7 0 2 0 0
1447186910 7 0 3 0 0
1447199581 7 0 4 0 0
1447205938 8 0 4 0 0
1447206158 9 0 4 0 0
1447213195 9 0 5 0 0
1447213438 9 0 5 1 0
1447213473 9 0 5 2 0
1447296921 10 0 5 2 0
1447297429 11 0 5 2 0
1447298083 12 0 5 2 0
1447298148 13 0 5 2 0
1447298196 14 0 5 2 0
1447298381 15 0 5 2 0
1447298530 16 0 5 2 0
1447298646 17 0 5 2 0
1447298792 18 0 5 2 0
1447299407 19 0 5 2 0
1447299606 20 0 5 2 0
1447299693 21 0 5 2 0
1447300565 22 0 5 2 0
1447300632 23 0 5 2 0
1447300726 24 0 5 2 0
1447302592 25 0 5 2 0
1447302788 26 0 5 2 0
1447304693 27 0 5 2 0
1447306437 27 0 5 3 0
1447306471 27 0 5 4 0
1447307685 27 0 5 5 0
1447308309 28 0 5 5 0
1448234601 29 0 5 5 0
1448933080 30 0 5 5 0
1448940441 31 0 5 5 0
1448990990 31 0 5 6 0
1448994955 31 0 5 7 0
1449079482 32 0 5 7 0
1449080040 33 0 5 7 0
1449081184 33 0 5 8 0
1449081479 34 0 5 8 0
1449116408 34 0 5 8 1
1449164045 34 1 5 8 1
1449164476 34 2 5 8 1
1449164589 34 3 5 8 1
1449175612 34 3 6 8 1
1449177399 34 3 7 8 1
1449178749 34 4 7 8 1
1449184036 34 4 8 8 1
1449185735 34 5 8 8 1
1449186286 34 6 8 8 1
1449189108 34 7 8 8 1
1449189167 34 8 8 8 1
1449190154 34 9 8 8 1
1449199586 34 10 8 8 1
1450232359 35 10 8 8 1
1450232666 36 10 8 8 1
1450234483 37 10 8 8 1
